index,RNASEQ.SET.1.KO3P1.RPKM,RNASEQ.SET.1.KO3P2.RPKM,RNASEQ.SET.1.KOSS1.RPKM,RNASEQ.SET.1.KOSS2.RPKM,RNASEQ.SET.1.WT3P1.RPKM,RNASEQ.SET.1.WT3P2.RPKM,RNASEQ.SET.1.WTSS1.RPKM,RNASEQ.SET.1.WTSS2.RPKM,RNASEQ.SET.2.KO3P1.RPKM,RNASEQ.SET.2.KO3P2.RPKM,RNASEQ.SET.2.KOSS1.RPKM,RNASEQ.SET.2.KOSS2.RPKM,RNASEQ.SET.2.WT3P1.RPKM,RNASEQ.SET.2.WT3P2.RPKM,RNASEQ.SET.2.WTSS1.RPKM,RNASEQ.SET.2.WTSS2.RPKM,genename,V1,V2,V3
ENSG00000215482.3,10.27287377,13.33663232,7.550871768,10.93906371,7.544839657,14.02641407,15.6763375,13.34218289,25.4133036,20.69159594,27.91666998,22.68330248,23.01310762,21.46263598,26.76373016,20.10534305,CALM2P3,-0.900702706,0.156067832,-0.395733319
ENSG00000146409.6,4.999214766,5.901958367,4.427025178,5.129005364,3.574932519,6.733791248,6.849352777,6.428913952,11.69929097,12.9360513,10.48634965,12.86645309,15.60994327,13.32452404,15.24347268,9.342531074,SLC18B1,-0.422717848,0.156735445,0.722914702
ENSG00000105443.9,4.299568307,4.120310063,3.685753842,4.499457109,3.403376465,3.373547769,3.193040648,3.336906432,4.162994221,3.361626889,4.80194572,3.789939323,3.134106279,3.316686087,3.747646246,3.787377422,CYTH2,0.497614046,0.156865986,-0.783991444
ENSG00000166348.13,0.968434983,1.31565471,0.984665118,1.061333198,1.36349271,2.114861198,1.981284677,1.953772293,2.227757383,2.621778127,2.863230036,2.288918329,2.219513705,2.312457891,2.418948376,2.392487479,USP54,0.767510242,0.156930906,-0.313222895
ENSG00000235944.3,1.776827538,1.960121326,1.850000713,1.409424071,1.495739417,1.716719931,1.644493089,1.709301595,1.715875687,1.610184293,1.884899973,1.754082099,1.897292754,1.449131362,1.68243039,1.54325017,ZNF815P,0.967579381,0.156973195,-0.19673527
ENSG00000141965.3,13.24004826,13.33169972,11.81186932,12.53710908,11.1441053,14.40004304,13.49988593,12.44467898,23.86146065,18.14715988,25.09665368,16.46333423,19.07104635,16.4775119,20.53556171,18.54010151,FEM1A,-0.752063856,0.157132796,-0.676717332
ENSG00000122707.7,0.831216376,0.822994487,0.731235495,0.894509455,1.120804965,1.212564214,1.326167242,1.230591686,1.9311653,2.240218939,1.777325037,2.044837507,1.691334674,2.130383281,2.262104274,1.744861246,RECK,0.881908622,0.157332234,-0.110501354
ENSG00000177842.7,1.493230319,1.797793375,1.373832526,1.355607473,1.257929895,2.047206755,1.590273662,1.472648804,4.443270801,4.509455789,4.920804819,4.708786398,4.845285202,5.549852628,5.453897892,3.710809094,ZNF620,0.313545962,0.157408127,0.317476773
ENSG00000100387.8,10.51849134,10.75432303,12.74609667,10.30338488,13.19396852,11.28087158,10.37086802,10.15572032,8.516200606,6.926083794,7.96297086,8.24887834,9.532960857,6.686659882,7.102829178,7.560140126,RBX1,-0.041344706,0.157446926,-0.00941971
ENSG00000137168.7,28.72591122,32.54064976,29.06887604,26.37681667,22.72492342,27.49837023,28.23657101,26.93866461,49.12414267,40.62811041,48.72362293,39.24445906,50.89824872,46.46536722,42.35338628,41.21215316,PPIL1,-1.44919355,0.15749252,0.352951957
ENSG00000148498.11,5.135218683,5.268060466,4.210523782,4.877620793,3.77004957,4.711945751,4.502586369,4.262064628,5.633253785,6.020139948,5.979847336,5.88082643,5.544405806,5.568727653,5.885124303,5.617122234,PARD3,0.184059121,0.157533665,-0.196900887
ENSG00000118900.10,3.218114837,3.966520476,3.188607621,3.659783023,3.152486195,4.751569975,4.834868128,4.408763846,7.606159269,6.739885169,8.166944686,7.197294451,6.63974806,7.23310068,7.438518699,6.8009368,UBN1,0.020705296,0.157682272,-0.292280869
ENSG00000185917.9,3.763416298,4.222959228,3.897160044,4.227541967,3.742525639,4.162492582,3.836292984,3.904376565,5.569880933,5.168486394,5.357026473,5.250119275,5.845940244,4.900313227,6.347121701,4.210590932,SETD4,0.241230874,0.157770378,-0.05276368
